UniqueID,disbursed_amount,asset_cost,ltv,branch_id,supplier_id,manufacturer_id,age,Employment.Type,DaysSincedisbursal,State_ID,Employee_code_ID,PERFORM_CNS.SCORE,PERFORM_CNS.SCORE.DESCRIPTION,PRI.NO.OF.ACCTS,PRI.ACTIVE.ACCTS,PRI.OVERDUE.ACCTS,PRI.CURRENT.BALANCE,PRI.SANCTIONED.AMOUNT,PRI.DISBURSED.AMOUNT,PRIMARY.INSTAL.AMT,SEC.INSTAL.AMT,NEW.ACCTS.IN.LAST.SIX.MONTHS,DELINQUENT.ACCTS.IN.LAST.SIX.MONTHS,NO.OF_INQUIRIES,loan_default
474709,75751,93242,83.65,10,21846,86,20,,612,3,1388,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
645282,62513,72412,87.69,35,21557,86,46,,549,8,789,17,Not Scored: Not Enough Info available on the customer,2,2,0,31509,53990,53990,2166,0,1,0,0,1
519115,50000,67095,76.01,35,15364,45,21,,591,8,1981,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
492161,51000,63875,81.41,35,15364,45,22,,693,8,1981,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
619273,70123,94901,74.81,35,16431,48,50,,555,8,1981,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
653983,59013,70814,84.73,146,17921,86,20,,549,14,1887,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
562688,57259,71070,81.61,146,17921,86,20,,631,14,1887,608,H-Medium Risk,2,1,1,10632,46366,46366,0,0,0,1,0,1
604990,59013,72074,83.25,146,17921,86,20,,557,14,1887,774,B-Very Low Risk,1,1,0,0,44200,44200,2284,0,0,0,0,1
479109,56259,67200,84.82,146,17921,86,26,,611,14,1887,719,D-Very Low Risk,7,5,0,82717,146366,146366,12370,0,2,0,2,1
518418,67169,107677,64.08,7,14213,49,22,,591,3,1801,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
517724,62147,76710,84.73,7,14592,45,21,,591,3,1801,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
552943,58259,70500,83.69,16,16445,86,23,,580,14,1927,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
562416,60947,72500,85.52,16,16445,86,21,,631,14,1927,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
436833,57259,67500,87.41,16,16445,86,22,,628,14,1927,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
436225,46349,56500,84.96,16,16445,86,22,,628,14,1927,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
526895,56213,70911,81.79,146,15694,86,22,,589,14,1928,408,K-High Risk,3,0,1,0,0,0,1227,0,0,0,0,1
486426,54303,67746,81.19,146,21980,86,43,,610,14,1928,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
454032,57259,87173,66.53,146,17921,86,23,,620,14,1928,763,B-Very Low Risk,1,1,0,0,19990,19990,0,0,0,0,0,1
641887,47349,75695,63.41,146,23349,49,35,,550,17,1928,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
461266,52303,66284,79.96,146,15694,86,21,,617,14,1928,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
634090,59713,76600,78.98,146,22004,45,36,,552,14,1928,738,C-Very Low Risk,1,1,0,3568,6961,6961,1282,0,1,0,1,1
432861,85989,110525,79.62,69,18704,48,23,,541,8,2006,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
430113,53803,60920,89.95,35,23690,86,22,,602,8,1886,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
431915,33939,68337,51.95,67,18166,86,23,,572,6,1952,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
520147,56013,69415,83.56,29,23532,86,20,,590,3,2007,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
460016,54013,66246,84.53,29,23532,86,22,,618,3,2007,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
529960,62947,79682,81.57,29,23532,86,20,,587,3,2007,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,1,1
533480,62447,106480,60.11,10,21752,51,22,,586,3,2038,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
509246,27630,101740,28.5,10,21752,51,22,,595,3,2038,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
504494,64882,97880,68.45,10,21752,51,21,,596,3,2038,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
546920,48349,96950,51.57,10,21752,51,26,,582,3,2038,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
478521,49303,77945,65.43,10,22842,86,21,,611,3,2029,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
617516,42394,101150,43.5,10,24187,49,22,,555,3,2029,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
632207,64382,74776,88.26,10,22834,45,21,,553,3,2029,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
532934,70817,99721,73.2,10,22486,120,22,,586,3,2029,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
636333,59683,74820,81.82,13,21019,86,28,,551,8,1990,613,H-Medium Risk,8,2,0,191665,184000,184000,100000,0,0,0,0,1
628700,57759,70599,82.86,1,22056,45,20,,553,3,2014,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
572762,68397,83035,85,1,18310,86,22,,509,3,2014,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
614352,52380,70550,77.82,8,14823,45,20,,556,3,2116,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
534651,83380,101839,85.43,10,22842,86,21,,585,3,2009,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
578710,39554,57719,72.77,10,22524,45,20,,565,3,2009,300,M-Very High Risk,1,0,0,0,0,0,0,0,0,0,0,1
648690,37159,82589,47.22,10,22524,45,19,,549,3,2009,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
637132,65069,79565,83.58,67,22986,86,22,,551,6,2053,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
489956,44849,62347,74.58,146,13990,45,22,,724,14,2108,560,J-High Risk,12,5,2,11169,24640,24640,3743,0,5,7,0,1
503404,60213,75500,80.79,146,15694,86,41,,597,17,2108,593,I-Medium Risk,3,1,0,65501,67400,67400,0,0,0,0,0,1
482428,49703,85289,60.27,146,14143,48,23,,610,14,2108,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
539260,54059,71151,78.71,16,21980,86,20,,584,17,2075,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
542736,60013,74787,82.9,16,21980,86,20,,583,17,2075,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
481967,58509,68560,86.79,16,14305,86,26,,610,14,2002,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
451284,58509,68519,86.84,16,14305,86,20,,621,14,2002,677,F-Low Risk,3,2,1,145,16209,16209,0,0,0,0,1,1
608125,61963,78166,80.6,16,14305,86,40,,557,17,2002,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
596507,58513,74952,80.05,74,21347,86,21,,559,4,2016,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
566221,83186,121900,69.32,136,17049,48,21,,600,8,2087,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
530128,39039,50731,78.85,136,23310,48,22,,587,8,2087,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
623235,94490,120251,79.83,136,17049,48,21,,554,8,2087,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
443043,70217,95895,74.46,136,23310,48,19,,624,8,2087,825,A-Very Low Risk,3,0,0,0,0,0,6240,0,0,0,3,1
563937,42010,54867,78.37,136,23310,48,21,,631,8,2087,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
547086,60447,72900,84.36,136,22085,86,20,,581,8,2087,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
541759,60513,69900,87.98,136,17783,86,21,,583,8,2087,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
609297,61513,74500,83.89,136,17783,86,45,,557,8,2087,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
445676,57059,69700,83.21,136,17783,86,20,,624,8,2087,763,B-Very Low Risk,2,1,0,8276,40000,40000,2140,0,0,0,0,1
602512,48949,66648,74.87,136,17217,51,22,,558,8,2087,17,Not Scored: Not Enough Info available on the customer,1,1,0,21783,42876,21783,0,0,1,0,0,1
504488,55174,75230,74.99,43,24039,49,22,,596,8,2095,496,K-High Risk,4,3,2,670774,1180000,1180000,9639,0,0,2,1,1
617937,63947,72553,89.59,136,23993,86,42,,555,8,2105,694,E-Low Risk,4,2,0,64425,75000,75000,2160,0,1,0,0,1
463046,53803,61405,89.57,136,24098,45,21,,616,8,2105,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
434255,54759,63290,88.48,136,23993,45,21,,541,8,2105,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
629337,60453,70996,88.74,43,18268,86,23,,553,8,2165,300,M-Very High Risk,4,4,2,1493187,1775069,1775069,26770,0,0,3,1,1
477931,55159,64829,87,43,18268,86,47,,611,8,2165,700,E-Low Risk,13,5,0,67491,113529,113529,97650,0,1,0,0,1
556530,79079,116000,68.97,136,18651,48,21,,784,8,2060,653,F-Low Risk,1,1,0,44654,54000,54000,2936,0,1,1,0,1
579109,58067,70066,85,5,14145,86,20,,565,9,2159,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
629378,53448,67848,81.06,5,14145,86,21,,553,9,2159,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
526527,72523,113387,65.26,67,21977,48,21,,589,6,2061,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
603027,24274,71323,35.05,20,14004,86,33,,557,5,3182,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
641862,56259,83094,68.6,29,16080,86,22,,550,3,2068,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
635773,52478,67652,79.82,67,22045,86,21,,551,6,2127,300,M-Very High Risk,5,0,3,0,0,0,10238,0,0,0,0,1
628735,52703,72160,74.83,67,16605,120,21,,553,6,2127,581,I-Medium Risk,7,4,3,550844,3303000,3303000,87775,0,0,0,0,1
535659,57659,73760,79.99,67,16605,120,20,,585,6,2127,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
602054,83010,111970,75,85,24353,49,22,,558,4,2073,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
489600,75951,108300,71.56,135,20673,49,21,,754,4,2106,832,A-Very Low Risk,9,0,0,0,0,0,30,0,0,0,0,1
650473,70817,113970,64.05,255,23489,51,22,,549,3,2084,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
519966,48349,76640,65.24,255,23415,45,20,,591,3,2084,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,1,1
547191,61147,84307,73.78,29,24377,49,27,,581,3,2082,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
610361,65299,82973,82.56,64,20975,120,28,,556,9,2136,300,M-Very High Risk,1,1,1,6278,7471,7471,1377,0,1,1,1,1
638626,53139,74931,74.74,64,20975,120,22,,551,9,2136,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
547297,53078,69239,79.44,64,16199,86,21,,581,9,2157,825,A-Very Low Risk,1,0,0,0,0,0,1010,0,0,0,0,1
643643,92800,110600,84.99,136,17783,86,19,,550,8,2148,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
609070,59100,71100,84.39,136,17783,86,21,,557,8,2148,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
489765,49783,68317,76.12,74,16646,86,21,,754,4,2169,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
638912,46349,74968,64.03,11,23937,45,21,,551,3,2130,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
531263,87989,126510,71.14,11,18505,48,22,,586,3,2130,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
504758,34439,82032,43.89,10,16291,49,19,,596,3,2097,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
651505,58759,70991,84.52,10,22598,45,23,,549,3,2097,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
564699,44345,57500,80.35,85,17138,45,21,,600,4,2200,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
545841,48749,106300,47.04,8,23446,49,21,,582,3,2151,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
567142,47445,75500,65.56,8,23678,51,20,,570,3,2151,825,A-Very Low Risk,4,1,0,2422,20000,20000,5687,0,0,0,1,1
651937,54275,71169,79.95,10,18471,48,22,,549,3,2107,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
570623,48478,67320,74.87,10,18471,48,20,,539,3,2107,616,H-Medium Risk,8,1,0,70177,100000,100000,19880,0,0,0,0,1
576077,54514,79178,70.73,10,15651,86,20,,567,3,2107,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
550538,48479,67320,74.87,10,18471,48,21,,581,3,2107,825,A-Very Low Risk,1,0,0,0,0,0,1350,0,0,0,0,1
641377,88215,115910,79.37,10,18471,48,22,,550,3,2107,530,J-High Risk,3,1,1,22181,50000,50000,8480,0,0,0,0,1
555370,48478,67320,74.87,10,18471,48,22,,784,3,2107,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
548079,48703,67320,74.87,10,18471,48,20,,581,3,2107,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
514870,55474,72982,78.1,10,14383,45,20,,592,3,2192,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
562288,60213,90151,68.77,11,23877,49,22,,631,3,2114,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
570626,43394,60835,73.97,11,15893,86,22,,539,3,2114,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
464364,52303,99684,54.17,11,23962,51,22,,616,3,2114,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
567158,48349,69290,72.16,11,23138,48,20,,570,3,2114,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
613975,81686,112250,74.83,11,22880,120,21,,556,3,2100,737,C-Very Low Risk,1,1,0,21676,28900,28900,2409,0,1,0,0,1
540855,75751,105739,73.77,11,22880,120,20,,583,3,2100,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
492385,84620,129600,67.13,11,22880,120,21,,693,3,2100,825,A-Very Low Risk,10,2,0,63164,100010,100010,16876,0,1,0,1,1
563570,48349,77978,64.12,11,13972,49,20,,631,3,2120,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
602963,56659,72551,79.94,67,18532,45,21,,557,6,2152,710,D-Very Low Risk,2,1,0,7471,7471,7471,2705,0,1,0,1,1
420891,75151,111197,69.25,67,17170,48,22,,755,6,2152,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
605520,78479,125677,63.66,67,17170,48,22,,557,6,2152,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
602826,57413,72162,81.76,67,22045,86,21,,557,6,2152,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
548614,48545,66695,74.67,70,16692,51,21,,581,4,2181,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
484715,53803,95864,56.85,48,16051,51,21,,610,5,2223,17,Not Scored: Not Enough Info available on the customer,1,1,0,54500,54500,54500,0,0,1,0,0,1
462229,71817,97540,74.84,48,16051,51,21,,617,5,2223,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
584311,82686,131100,64.84,11,13913,48,19,,563,3,2154,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
616993,87620,137970,65.23,11,13913,48,20,,555,3,2154,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
423110,34439,52120,69.07,11,24292,48,21,,694,3,2154,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
628491,87620,137970,65.23,11,24292,48,20,,553,3,2154,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
615563,64435,74880,88.14,63,17066,86,20,,556,10,2175,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
423389,46349,68758,69.81,63,16065,86,22,,694,10,2175,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
494999,81833,106387,79.9,69,16809,49,22,,663,8,2272,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
476620,61713,89011,70.78,136,14028,48,28,,611,8,2177,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
544729,90943,126294,72.85,136,14028,48,22,,582,8,2177,737,C-Very Low Risk,1,1,0,22382,47200,47200,2489,0,0,0,0,1
447809,73623,113466,66.1,136,14028,48,19,,623,8,2177,825,A-Very Low Risk,2,0,0,0,0,0,0,0,0,0,0,1
560553,50878,58115,89.99,153,18315,86,22,,692,11,2146,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
622603,47645,68500,71.53,153,23605,51,20,,554,11,2146,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
542331,61213,105140,59.92,10,16486,51,22,,583,3,2149,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
537052,65169,79691,82.82,69,18257,86,38,,584,8,2278,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
463129,65265,87146,78.03,69,16620,48,21,,616,8,2278,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
506791,41344,73480,58.11,13,14241,45,36,,596,8,2155,614,H-Medium Risk,6,3,0,693254,861800,861800,74000,0,2,0,0,1
429804,57263,67320,87.64,13,14241,45,33,,602,8,2155,300,M-Very High Risk,8,4,1,56645,115000,115000,12201,0,0,1,0,1
630818,45849,64000,73.44,48,15909,45,20,,553,5,2156,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
602198,59463,73332,82.16,17,23587,120,21,,558,17,2220,844,A-Very Low Risk,9,4,0,2396758,3065000,3051062,58550,0,0,0,0,1
484006,50303,71252,71.58,17,23587,120,27,,610,17,2220,730,D-Very Low Risk,5,1,0,51000,51000,51000,0,0,1,0,0,1
487652,43394,88723,49.59,17,20335,86,31,,785,17,2220,300,M-Very High Risk,9,4,1,911182,1130108,1130108,41289,0,1,0,0,1
503630,43394,61438,73.24,64,16461,86,22,,596,9,2228,467,K-High Risk,3,2,1,57109,26000,26000,1681,0,1,0,0,1
627392,53393,78234,71.58,152,15438,45,22,,554,3,2259,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
556720,78686,124115,65.26,152,23552,120,22,,753,3,2259,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
521192,64169,105513,62.55,152,23552,51,22,,590,3,2259,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
643290,66782,75604,89.81,117,18526,86,22,,550,4,2176,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
430519,40937,63477,70.23,85,20858,86,22,,572,4,2180,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
624913,63475,76981,86.1,85,20858,86,19,,554,4,2180,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
452732,87320,112000,79.64,248,20675,86,23,,620,4,2252,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
628880,72123,119000,61.34,2,22998,48,21,,553,4,2186,710,D-Very Low Risk,3,2,0,35800,93000,93000,8194,0,1,0,0,1
582460,74123,111124,67.49,136,15523,86,20,,564,8,2172,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
515452,56333,79148,74.54,8,13317,51,21,,592,3,2442,610,H-Medium Risk,4,4,1,75901,239676,239676,2686,0,0,1,0,1
577333,63947,80117,81.13,9,18062,86,20,,566,3,2256,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
557355,64213,105709,61.49,9,18062,86,32,,753,3,2256,763,B-Very Low Risk,1,1,0,6684,50000,50000,2290,0,0,0,0,1
578493,35439,80678,44.62,9,18062,86,20,,565,3,2256,825,A-Very Low Risk,11,1,0,130721,138000,138000,37022,0,1,0,1,1
641938,60947,72248,85.82,9,18062,86,22,,550,3,2256,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
648354,63063,82500,78.55,8,23461,51,29,,549,3,2271,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
593320,60013,74500,81.61,17,18398,86,52,,559,17,2355,661,F-Low Risk,47,15,0,140914,232368,232368,3068,0,17,0,1,1
434892,47145,63051,77.56,147,17285,86,20,,511,2,2263,17,Not Scored: Not Enough Info available on the customer,1,1,1,42362,35990,35990,0,0,1,1,0,1
577188,83086,108444,79.95,77,22772,49,21,,566,4,2262,622,H-Medium Risk,6,4,0,278916,845000,845000,6300,0,1,1,2,1
431651,52303,65294,81.17,16,18317,86,21,,572,17,2249,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
421519,32784,60178,58.16,9,23818,51,31,,755,3,2240,615,H-Medium Risk,1,0,0,0,0,0,0,0,0,0,0,1
503005,91003,119079,78.94,136,23613,48,23,,510,8,2289,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
589180,72717,93594,79.6,67,17170,48,20,,561,6,2270,300,M-Very High Risk,3,1,2,202529,250000,250000,17,0,0,0,0,1
631456,67169,91516,74.3,136,24003,51,42,,553,8,2285,630,H-Medium Risk,5,1,0,12662,20000,20000,2621,0,1,0,2,1
483842,74123,100747,74.44,136,21709,49,20,,610,8,2285,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
420470,72123,99102,74.67,136,24003,51,22,,786,8,2285,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
642115,53303,72856,74.12,136,24003,51,62,,550,8,2285,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
636685,57213,72000,80.83,146,23650,51,41,,551,14,2281,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
637517,70817,101500,70.94,146,16833,48,21,,551,14,2281,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
510150,57259,69800,83.09,146,21003,86,20,,594,17,2281,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
432418,58259,72000,83.33,146,16445,86,40,,541,14,2281,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
451240,52303,64698,83.46,16,18150,45,20,,621,14,2346,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
419717,53647,68534,81.18,85,17139,86,20,,786,4,2269,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
539037,66882,91000,74.73,147,17231,48,20,,584,2,2387,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
565648,56513,73622,79.46,147,17285,86,22,,600,2,2387,17,Not Scored: Not Enough Info available on the customer,1,1,0,5624,8550,8550,1425,0,1,0,2,1
576560,52003,72949,72.93,43,15631,86,34,,567,8,2441,721,D-Very Low Risk,33,3,0,100000,272000,272000,0,0,1,0,0,1
436281,57013,66420,88.83,136,14133,45,24,,628,8,2334,501,K-High Risk,4,3,1,235535,348900,348900,14481,0,1,2,1,1
572435,63213,75468,84.8,136,14133,45,22,,509,8,2334,712,D-Very Low Risk,2,1,0,347811,424000,424000,8527,0,0,0,0,1
617466,54813,64108,87.82,73,16652,86,21,,555,11,2300,681,E-Low Risk,3,1,0,5315,10000,10000,3303,0,0,2,0,1
457868,48849,59548,83.97,73,24363,45,21,,618,16,2300,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
464145,67400,98627,68.95,69,21872,49,20,,616,8,2317,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
418026,54500,75234,74.43,69,16809,49,20,,845,8,2317,15,Not Scored: Sufficient History Not Available,1,1,0,60839,62000,62000,0,0,1,0,0,1
638336,107112,187725,59.66,17,24431,67,22,,551,17,3030,545,J-High Risk,25,8,1,1210142,1455575,1455575,550548,0,5,0,0,1
575465,77684,102271,79.01,35,16431,48,24,,567,8,2311,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
498901,89387,116033,79.98,35,16431,48,22,,540,8,2311,676,F-Low Risk,4,2,0,102000,102000,102000,102000,0,1,0,0,1
627925,64880,102407,65.43,120,21514,51,22,,554,12,2337,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
502729,53334,100936,55.48,120,18534,120,21,,510,12,2337,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
540822,58259,69500,84.89,136,17783,86,23,,583,8,2302,587,I-Medium Risk,1,1,1,17571,24089,24089,0,0,0,1,0,1
500217,97899,138000,71.74,136,18401,49,22,,540,8,2302,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
604837,97290,139800,70.82,136,18401,49,23,,557,8,2302,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
579898,54303,70000,78.57,136,23672,45,21,,565,8,2302,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
547139,88320,115900,77.65,136,22111,48,19,,581,8,2302,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
566517,57323,68600,85,136,17783,86,22,,570,8,2302,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
641996,70423,81663,87.55,136,17217,51,20,,550,8,2302,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,1,1
441552,53803,61556,89.35,136,15523,86,25,,625,8,2327,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
493875,55259,68950,84.12,146,18317,86,22,,663,14,2342,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,2,1
604823,66169,80770,84.19,146,15694,86,44,,557,14,2342,775,B-Very Low Risk,17,6,0,467985,752537,685279,2849,0,4,0,0,1
505496,70817,101762,71.74,10,16291,49,20,,596,3,2325,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
511759,49648,66115,76.99,78,17014,45,22,,593,4,2329,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
478476,46709,62852,76.21,78,17014,45,21,,611,4,2329,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
582575,45145,63194,74.37,42,12534,49,20,,564,3,2352,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
607907,57000,70801,81.92,146,21498,86,58,,557,14,2353,711,D-Very Low Risk,2,1,0,90,195,195,0,0,0,0,0,1
638675,58000,72073,81.86,146,21498,86,41,,551,17,2353,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
447152,54100,66501,84.21,146,21124,86,49,,623,17,2353,836,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,1
579096,49000,70801,70.62,146,21124,86,35,,565,14,2353,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
644280,67869,97912,70.17,79,18169,86,21,,550,18,2453,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
449118,56368,66907,87.22,117,23606,86,22,,621,4,2335,589,I-Medium Risk,1,1,0,390793,316000,316000,7034,0,0,0,0,1
